event.id,visible,timestamp,location.long,location.lat,algorithm.marked.outlier,gps:hdop,manually.marked.outlier,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name
37385142882,true,2024.10.07 16:27:00.000,76.64599,11.5741,,3.13,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142883,true,2024.10.07 16:32:00.000,76.64622,11.57415,,2.79,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142884,true,2024.10.07 16:38:00.000,76.64568,11.57417,,2.81,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142886,true,2024.10.07 16:48:00.000,76.64584,11.57417,,2.34,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142888,true,2024.10.07 16:58:00.000,76.64586,11.57411,,2.52,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142891,true,2024.10.07 17:07:00.000,76.64597,11.57463,,2.2,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142892,true,2024.10.07 17:13:00.000,76.64559,11.57417,,3.65,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142894,true,2024.10.07 17:22:00.000,76.64559,11.57409,,2.49,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142895,true,2024.10.07 17:27:00.000,76.64575,11.57405,,2.71,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142896,true,2024.10.07 17:32:00.000,76.64531,11.57413,,2.08,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142897,true,2024.10.07 17:37:00.000,76.64562,11.57412,,2.53,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142898,true,2024.10.07 17:42:00.000,76.64542,11.57398,,2.08,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142899,true,2024.10.07 17:52:00.000,76.64578,11.57423,,2.08,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142900,true,2024.10.07 17:58:00.000,76.64541,11.57395,,2.33,,"gps","Canidae","10372","Sophie","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146822,true,2024.10.14 10:01:00.000,76.69096,11.59888,,0.94,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146836,true,2024.10.14 11:01:00.000,76.68926,11.5984,,0.94,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146868,true,2024.10.14 12:01:00.000,76.68992,11.59855,,1.29,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146906,true,2024.10.14 13:01:00.000,76.68919,11.5983,,1.68,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146944,true,2024.10.14 14:01:00.000,76.68903,11.5979,,1.46,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385146978,true,2024.10.14 15:01:00.000,76.68922,11.59853,,1.26,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147016,true,2024.10.14 16:03:00.000,76.68936,11.59844,,1.45,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147107,true,2024.10.14 18:02:00.000,76.68905,11.59819,,1.7,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147157,true,2024.10.14 19:02:00.000,76.68938,11.59818,,1.11,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147207,true,2024.10.14 20:02:00.000,76.68945,11.59814,,1.47,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147257,true,2024.10.14 21:02:00.000,76.68958,11.59805,,1.14,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147307,true,2024.10.14 22:02:00.000,76.68927,11.59815,,1.14,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147357,true,2024.10.14 23:02:00.000,76.68865,11.59806,,2.35,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147407,true,2024.10.15 00:03:00.000,76.68967,11.59825,,2.04,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147457,true,2024.10.15 01:02:00.000,76.68945,11.59827,,1.28,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147507,true,2024.10.15 02:02:00.000,76.68935,11.59812,,2.29,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147557,true,2024.10.15 03:02:00.000,76.68937,11.59834,,1.0,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147610,true,2024.10.15 04:03:00.000,76.68943,11.5983,,1.47,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147660,true,2024.10.15 05:03:00.000,76.68933,11.59818,,2.48,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147710,true,2024.10.15 06:03:00.000,76.6894,11.59833,,0.88,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147760,true,2024.10.15 07:03:00.000,76.68935,11.59814,,1.55,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147810,true,2024.10.15 08:03:00.000,76.68927,11.59696,,1.08,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147860,true,2024.10.15 09:04:00.000,76.68877,11.59662,,1.09,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147910,true,2024.10.15 10:04:00.000,76.68942,11.59819,,1.77,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385147960,true,2024.10.15 11:04:00.000,76.68937,11.59822,,1.09,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148009,true,2024.10.15 12:04:00.000,76.68941,11.59832,,1.19,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148058,true,2024.10.15 13:05:00.000,76.68951,11.59802,,1.83,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148107,true,2024.10.15 14:04:00.000,76.68951,11.59814,,2.42,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148156,true,2024.10.15 15:04:00.000,76.68961,11.59814,,1.24,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148196,true,2024.10.15 16:05:00.000,76.68936,11.5981,,1.62,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148233,true,2024.10.15 17:05:00.000,76.68927,11.59823,,1.12,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148270,true,2024.10.15 18:05:00.000,76.68968,11.59796,,2.24,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148306,true,2024.10.15 19:04:00.000,76.68958,11.59813,,1.97,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148345,true,2024.10.15 20:06:00.000,76.68958,11.59817,,1.35,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148419,true,2024.10.15 22:05:00.000,76.68952,11.59835,,1.51,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148469,true,2024.10.15 23:05:00.000,76.68925,11.59827,,2.17,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148518,true,2024.10.16 00:05:00.000,76.68912,11.59873,,1.11,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148567,true,2024.10.16 01:05:00.000,76.68952,11.59837,,1.91,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148616,true,2024.10.16 02:05:00.000,76.68967,11.59873,,1.41,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148665,true,2024.10.16 03:05:00.000,76.68909,11.59777,,1.7,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148715,true,2024.10.16 04:06:00.000,76.68996,11.59792,,1.45,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148763,true,2024.10.16 05:06:00.000,76.68944,11.59782,,1.29,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148812,true,2024.10.16 06:06:00.000,76.68938,11.59809,,2.91,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148863,true,2024.10.16 07:06:00.000,76.6907,11.60005,,2.47,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148912,true,2024.10.16 08:06:00.000,76.68894,11.60095,,1.33,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385148961,true,2024.10.16 09:07:00.000,76.68903,11.60089,,1.51,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149011,true,2024.10.16 10:07:00.000,76.68942,11.598,,1.23,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149061,true,2024.10.16 11:07:00.000,76.68867,11.59707,,0.89,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149109,true,2024.10.16 12:07:00.000,76.68887,11.59775,,1.06,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149157,true,2024.10.16 13:07:00.000,76.68942,11.59825,,0.97,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149207,true,2024.10.16 14:07:00.000,76.68943,11.59847,,1.56,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149257,true,2024.10.16 15:07:00.000,76.68952,11.5985,,1.04,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149307,true,2024.10.16 16:08:00.000,76.68906,11.59782,,2.43,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149355,true,2024.10.16 17:08:00.000,76.6889,11.59807,,2.5,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149405,true,2024.10.16 18:08:00.000,76.68908,11.59838,,1.8,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149454,true,2024.10.16 19:08:00.000,76.68973,11.59843,,1.92,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149503,true,2024.10.16 20:08:00.000,76.68951,11.59823,,1.25,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149549,true,2024.10.16 21:08:00.000,76.68948,11.59832,,1.32,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149593,true,2024.10.16 22:08:00.000,76.68951,11.59824,,1.08,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149642,true,2024.10.16 23:08:00.000,76.68951,11.59824,,1.54,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149692,true,2024.10.17 00:08:00.000,76.6895,11.59826,,1.29,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149741,true,2024.10.17 01:08:00.000,76.68939,11.59851,,1.74,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149792,true,2024.10.17 02:08:00.000,76.68922,11.59845,,1.35,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149842,true,2024.10.17 03:09:00.000,76.68967,11.59818,,1.71,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149891,true,2024.10.17 04:09:00.000,76.68954,11.598,,2.12,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149939,true,2024.10.17 05:09:00.000,76.6894,11.59812,,1.43,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385149988,true,2024.10.17 06:09:00.000,76.68935,11.59846,,2.46,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150037,true,2024.10.17 07:09:00.000,76.6896,11.60067,,1.08,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150088,true,2024.10.17 08:10:00.000,76.69071,11.59871,,1.11,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150138,true,2024.10.17 09:10:00.000,76.68907,11.59844,,1.17,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150182,true,2024.10.17 10:10:00.000,76.68943,11.59823,,1.62,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150219,true,2024.10.17 11:10:00.000,76.69003,11.59744,,1.77,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150256,true,2024.10.17 12:11:00.000,76.68924,11.59853,,1.43,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150293,true,2024.10.17 13:10:00.000,76.68937,11.59803,,1.65,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150330,true,2024.10.17 14:11:00.000,76.68949,11.59811,,2.01,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150367,true,2024.10.17 15:11:00.000,76.68938,11.59818,,1.47,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150404,true,2024.10.17 16:11:00.000,76.68911,11.59776,,1.66,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150447,true,2024.10.17 17:11:00.000,76.68947,11.59818,,1.04,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150484,true,2024.10.17 18:11:00.000,76.68942,11.59828,,1.73,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150521,true,2024.10.17 19:11:00.000,76.6895,11.59826,,1.64,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150557,true,2024.10.17 20:11:00.000,76.68835,11.59809,,1.55,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150583,true,2024.10.17 21:11:00.000,76.68932,11.59822,,1.18,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150608,true,2024.10.17 22:11:00.000,76.68952,11.59822,,1.65,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150633,true,2024.10.17 23:11:00.000,76.68946,11.59822,,1.24,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150658,true,2024.10.18 00:11:00.000,76.68961,11.59811,,1.16,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150684,true,2024.10.18 01:11:00.000,76.68993,11.59815,,1.16,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150709,true,2024.10.18 02:12:00.000,76.68938,11.59817,,1.68,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150738,true,2024.10.18 03:12:00.000,76.68942,11.59839,,1.91,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150774,true,2024.10.18 04:12:00.000,76.6894,11.59829,,1.86,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150811,true,2024.10.18 05:12:00.000,76.68917,11.59797,,2.65,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150848,true,2024.10.18 06:12:00.000,76.69102,11.59815,,1.39,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150886,true,2024.10.18 07:13:00.000,76.68995,11.60052,,1.03,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150922,true,2024.10.18 08:13:00.000,76.68829,11.601,,0.85,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150960,true,2024.10.18 09:13:00.000,76.69078,11.60057,,0.84,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150990,true,2024.10.18 10:13:00.000,76.69101,11.59821,,0.93,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151039,true,2024.10.18 11:13:00.000,76.68935,11.59809,,1.82,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151090,true,2024.10.18 12:14:00.000,76.68936,11.59791,,1.65,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151137,true,2024.10.18 13:13:00.000,76.68942,11.59824,,1.06,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151187,true,2024.10.18 14:14:00.000,76.68929,11.5984,,1.48,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151236,true,2024.10.18 15:14:00.000,76.68969,11.59814,,0.93,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151284,true,2024.10.18 16:14:00.000,76.68953,11.59812,,0.93,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151333,true,2024.10.18 17:14:00.000,76.68948,11.59822,,1.46,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151382,true,2024.10.18 18:14:00.000,76.68928,11.59813,,1.38,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151432,true,2024.10.18 19:14:00.000,76.6895,11.59824,,1.25,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151481,true,2024.10.18 20:14:00.000,76.68934,11.59857,,1.47,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151530,true,2024.10.18 21:14:00.000,76.68953,11.59821,,1.42,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151579,true,2024.10.18 22:14:00.000,76.68954,11.59833,,1.36,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151628,true,2024.10.18 23:14:00.000,76.68952,11.59823,,1.83,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151678,true,2024.10.19 00:15:00.000,76.68961,11.5983,,1.63,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151728,true,2024.10.19 01:15:00.000,76.68949,11.59829,,1.13,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151776,true,2024.10.19 02:14:00.000,76.68954,11.59829,,1.49,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151826,true,2024.10.19 03:15:00.000,76.68954,11.59827,,1.75,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151874,true,2024.10.19 04:15:00.000,76.68933,11.5983,,2.14,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151925,true,2024.10.19 05:16:00.000,76.68975,11.59814,,1.16,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151968,true,2024.10.19 06:15:00.000,76.68943,11.59819,,2.16,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152015,true,2024.10.19 07:15:00.000,76.68871,11.59636,,1.3,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152066,true,2024.10.19 08:16:00.000,76.68875,11.59757,,1.2,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152115,true,2024.10.19 09:16:00.000,76.68951,11.59791,,1.39,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152164,true,2024.10.19 10:16:00.000,76.68964,11.59848,,1.49,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152211,true,2024.10.19 11:16:00.000,76.6898,11.59834,,1.23,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152263,true,2024.10.19 12:17:00.000,76.68974,11.59818,,1.62,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152312,true,2024.10.19 13:17:00.000,76.68991,11.59794,,2.08,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152360,true,2024.10.19 14:17:00.000,76.68967,11.5988,,2.34,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152409,true,2024.10.19 15:17:00.000,76.68856,11.59593,,2.78,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152458,true,2024.10.19 16:17:00.000,76.68931,11.59804,,1.35,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152506,true,2024.10.19 17:17:00.000,76.68946,11.59828,,1.68,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152559,true,2024.10.19 18:17:00.000,76.68951,11.59824,,2.53,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152619,true,2024.10.19 19:17:00.000,76.68958,11.59829,,2.15,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152674,true,2024.10.19 20:17:00.000,76.68943,11.59822,,2.34,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152723,true,2024.10.19 21:17:00.000,76.68939,11.5982,,2.73,,"gps","Canidae","10372","Snowy","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161508,true,2024.10.30 09:32:00.000,76.64194,11.56697,,1.82,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161509,true,2024.10.30 10:32:00.000,76.64186,11.56669,,1.04,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161510,true,2024.10.30 11:32:00.000,76.63917,11.56726,,1.48,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161511,true,2024.10.30 12:33:00.000,76.64169,11.56678,,1.95,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161520,true,2024.10.30 13:32:00.000,76.64155,11.56721,,1.39,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161522,true,2024.10.30 13:37:00.000,76.64143,11.56706,,1.74,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161524,true,2024.10.30 13:42:00.000,76.64177,11.56741,,1.9,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161526,true,2024.10.30 13:47:00.000,76.64173,11.56677,,1.64,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161528,true,2024.10.30 13:52:00.000,76.64174,11.56682,,1.53,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161530,true,2024.10.30 13:57:00.000,76.64165,11.56687,,1.56,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161532,true,2024.10.30 14:03:00.000,76.64175,11.56679,,2.33,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161534,true,2024.10.30 14:07:00.000,76.64169,11.56669,,1.55,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161536,true,2024.10.30 14:12:00.000,76.64173,11.56684,,1.33,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161538,true,2024.10.30 14:17:00.000,76.64177,11.56688,,1.33,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161540,true,2024.10.30 14:22:00.000,76.64153,11.56696,,1.48,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385161542,true,2024.10.30 14:27:00.000,76.64157,11.56691,,1.52,,"gps","Canidae","10372","Simba","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
